OBJECTID,HSISID,Name,Address1,Address2,City,State,PostalCode,PhoneNumber,RestaurantOpenDate,FacilityType,X,Y,GeocodeStatus
2538,04092050011,Ravenscroft School Dining,7409 FALLS OF NEUSE RD,,RALEIGH,NC,27615-5316,(919) 847-0900 ext. 2237,1993-11-10T00:00:00.000Z,Private School Lunchrooms,-78.6313522643936,35.8845095604286,M
2539,04092030300,"WINGS &amp; THINGS (WCID #547)",1830 NEW BERN AVE ,,RALEIGH,NC,27610,(919) 215-2243,2016-02-18T00:00:00.000Z,Mobile Food Units,-78.6130662176598,35.7794277954341,M
2540,04092016929,FLIGHTS RESTAURANT-RALEIGH RENAISSANCE,4100 MAIN AT NORTH HILLS  ST ,,RALEIGH,NC,27609,(919) 571-8773,2015-05-22T00:00:00.000Z,Restaurant,-78.6438229115292,35.8359618120854,M
2541,04092016959,"SHERATON RALEIGH KITCHEN/JIMMY V'S OSTERIA &amp; BAR",421 S SALISBURY ST ,,RALEIGH,NC,27601,(919) 834-9900,2015-07-07T00:00:00.000Z,Restaurant,-78.6399061963221,35.7749347867877,M
2542,04092017224,PHO XPRESS,7841-130 ALEXANDER PROMENADE PL ,,RALEIGH,NC,27617,(919) 400-4100,2016-05-05T00:00:00.000Z,Restaurant,-78.7803358147387,35.9128116712941,M
2543,04092017221,THE LUXURY BOX,851 CANTILEVER WAY ,STE 105,RALEIGH,NC,27613,(919) 900-7955,2016-05-26T00:00:00.000Z,Restaurant,0,0,U
2544,04092015411,FLIK INTERNATIONAL AT FIDELITY,11000 WESTON PKY ,,CARY,NC,27513,(919) 458-9264,2009-06-22T00:00:00.000Z,Restaurant,-78.8020265935062,35.8287139767957,M
2545,04092021573,LITTLE CAESARS #1786-1,1619-100 CROSS LINK RD ,,RALEIGH,NC,27610,(919) 821-9032,2009-06-10T00:00:00.000Z,Food Stand,-78.6124851600497,35.75451055264,M
2546,04092110481,HERBERT AKINS ELEMENTARY LUNCHROOM,2255 HERBERT AKINS RD ,,FUQUAY VARINA,NC,27526,(919) 567-4120,2009-06-09T00:00:00.000Z,Public School Lunchrooms,-78.8036039262318,35.621129098533,M
2547,04092016777,"PHO &amp; CRAWFISH 79",3310 CAPITAL  BLVD ,,RALEIGH,NC,27604-3340,(919) 878-7898,2014-10-10T00:00:00.000Z,Restaurant,-78.5854744986462,35.824394773795,M
2548,04092017217,THE MASON JAR TAVERN,305 S MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 762-5555,2016-04-28T00:00:00.000Z,Restaurant,-78.7993559766219,35.5816408454968,M
2549,04092110507,GREEN LEADERSHIP AND WORLD LANGUAGES MAGNET ELEMENTARY SCHOOL CAFETERIA,5307 SIX FORKS RD ,,RALEIGH,NC,27609,(919) 431-8141 ext. 22641,2016-05-05T00:00:00.000Z,Public School Lunchrooms,-78.6444346403721,35.8541158445008,M
2550,04092014461,Starbucks Coffee #9657,3608 Davis DR,,MORRISVILLE,NC,27560,(919) 460-1170,2005-12-01T00:00:00.000Z,Restaurant,-78.8475594228648,35.8215624934181,M
2551,04092014948,Hardee`s #1189,100 Vandora Springs RD ,,GARNER,NC,27529,(919) 772-7209,2007-09-12T00:00:00.000Z,Restaurant,-78.6210806600243,35.7126036665097,M
2552,04092030205,"BIG AL`S BBQ &amp; CATERING SERVICES (WCID #351)",2920  Forestville RD ,Suite 150,RALEIGH,NC,27616,(919) 217-0653,2009-02-03T00:00:00.000Z,Mobile Food Units,-78.509309917529,35.8935938296515,M
2553,04092110487,ALSTON RIDGE ELEMENTARY SCHOOL CAFETERIA,11555 GREEN LEVEL CHURCH  RD ,,CARY,NC,27519,,2009-11-13T00:00:00.000Z,Public School Lunchrooms,-78.8995809498673,35.8591307090603,M
2554,04092160074,TRANSITIONS LIFECARE,200 HOSPICE CIR ,,RALEIGH,NC,27607,(919) 828-8514,2009-12-14T00:00:00.000Z,Institutional Food Service,-78.7415781291303,35.8073237690296,M
2555,04092015548,"RUDINO`S PIZZA &amp; GRINDERS SPORTS CORNER",3101-101 EDWARDS MILL RD ,,RALEIGH,NC,27612,(919) 786-4235,2009-12-30T00:00:00.000Z,Restaurant,-78.7069521580708,35.8239908704353,M
2556,04092016134,CAPPOLLA'S PIZZA AND GRILL,7039 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 217-1110,2012-03-16T00:00:00.000Z,Restaurant,-78.4900382968369,35.7998273043782,M
2557,04092021617,KROGER #354 PRODUCE ,8345 CREEDMOOR RD ,,RALEIGH,NC,27612,(919) 848-2232,2010-06-30T00:00:00.000Z,Food Stand,-78.6822318272119,35.9010525189815,M
2558,04092021952,COSTCO WHOLESALE #1206 MEAT,1021 PINE PLAZA DR ,,APEX,NC,27523,(919) 331-6035,2016-03-14T00:00:00.000Z,Food Stand,-78.8272668929805,35.7464158965045,M
2559,04092017192,STARBUCKS #19453,185 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 557-3246,2016-04-05T00:00:00.000Z,Restaurant,-78.8494807300015,35.662664986343,M
2560,04092016977,MCDONALDS #32242,7100 GB ALFORD HWY ,,HOLLY SPRINGS,NC,27540,(919) 552-4071,2015-07-14T00:00:00.000Z,Restaurant,-78.8310795604493,35.6362505341836,M
2561,04092017033,LONGHORN 5556,300 CONSERVATION RD ,,GARNER,NC,27529,(919) 772-7707,2015-09-17T00:00:00.000Z,Restaurant,-78.5823228290647,35.6966472584285,M
2562,04092021968,EDIBLE ARRANGEMENTS #1614,2481 WENDELL BLVD ,,WENDELL,NC,27591,(919) 374-8888,2016-07-08T00:00:00.000Z,Food Stand,-78.3874004954856,35.7995065801513,M
2563,04092110509,OAK VIEW ELEMENTARY SCHOOL CAFETERIA,11500 HOLLY SPRINGS NEW HILL ,,APEX,NC,27571,,2016-07-06T00:00:00.000Z,Public School Lunchrooms,-78.8660093775565,35.6622769394486,M
2564,04092017275,SHEETZ #600,1019 MORRISVILLE PKY ,,MORRISVILLE,NC,27560,(919) 388-0394,2016-07-07T00:00:00.000Z,Restaurant,-78.8218314643379,35.8091172466224,M
2565,04092016802,THE MILL,146 S. MAIN STREET,,FUQUAY-VARINA,NC,27526,(919) 557-2123,2014-10-30T00:00:00.000Z,Restaurant,-78.800037677619,35.583002018779,M
2566,04092016814,HARRIS TEETER #104 STARBUCKS,4093 DAVIS DRIVE,,MORRISVILLE,NC,27560,(919) 380-0354,2014-11-19T00:00:00.000Z,Restaurant,-78.8581160249279,35.8356264946466,M
2567,04092016831,STATE OF BEER,401 HILLSBOROUGH ST,,RALEIGH,NC,27603,(919) 546-9116,2014-12-12T00:00:00.000Z,Restaurant,-78.6453479284597,35.7801694925032,M
2568,04092016833,SUBWAY #3151,311 CROSSROADS BLVD ,,CARY,NC,27518,(919) 851-9594,2014-12-31T00:00:00.000Z,Restaurant,-78.7387145140638,35.7606428580608,M
2569,04092030305,THE 13TH TACO (WCOD #568),900 N MAIN ST ,,FV,NC,27526,(919) 552-8868,2016-05-10T00:00:00.000Z,Mobile Food Units,-78.7864077416563,35.5916614118201,M
2570,04092021963,PUBLIX #1520 DELI,3480 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 303-4024,2016-05-23T00:00:00.000Z,Food Stand,-78.7965225319084,35.7071137836643,M
2571,04092017252,WINGS OVER RALEIGH,2900-100 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 546-9111,2016-06-29T00:00:00.000Z,Restaurant,-78.6750584555977,35.7893333504316,M
2572,04092016998,KABABISH CAFE,201 W CHATHAM ST ,SUITE 103,CARY,NC,27519,(919) 377-8794,2015-08-05T00:00:00.000Z,Restaurant,-78.7839001494372,35.7866471163461,M
2573,04092030287,FLATTZ (WCID #538),3201 NORTHSIDE DR ,SUITE 101,RALEIGH,NC,27615,,2015-08-25T00:00:00.000Z,Mobile Food Units,-78.582712282858,35.8839351061702,M
2574,04092017018,FOOD LION #1338 DELI,620 LAURA DUNCAN RD ,,APEX,NC,27502,(919) 362-3904,2015-09-01T00:00:00.000Z,Restaurant,-78.842012231031,35.7350996038676,M
2575,04092016458,CRAZY FIRE MONGOLIAN GRILL,13200 Strickland  RD ,Suite 110,RALEIGH,NC,27613-7538,(919) 866-1700,2013-07-01T00:00:00.000Z,Restaurant,-78.7259380990154,35.9087831377034,M
2576,04092017559,THAI SAIWASDEE,3601 Capital BLVD STE 107,,RALEIGH,NC,27604-3394,(919) 878-0049,2017-03-30T00:00:00.000Z,Restaurant,-78.5859288121168,35.8295815907433,M
2577,04092014927,DQ Grill and Chill #41656,1008 Morrisville Carpenter RD ,,MORRISVILLE,NC,27560,(919) 467-6753,2007-08-10T00:00:00.000Z,Restaurant,-78.8448868289259,35.8197080884783,M
2578,04092015417,SAM`S CLUB #6668 CAFE,1101  SHILOH GLENN DR ,,MORRISVILLE,NC,27560,(919) 474-5440,2009-06-09T00:00:00.000Z,Restaurant,-78.8433321446262,35.8665390329389,M
2579,04092021981,SMOOTHIE KING #1358,4120-110 MAIN AT NORTH HILLS ST ,,RALEIGH,NC,27609,(984) 269-7823,2016-09-27T00:00:00.000Z,Food Stand,-78.6433031933354,35.8365461563512,M
2580,04092015448,CICI`S PIZZA,1007 BEAVER CREEK COMMONS DR ,,APEX,NC,27502,(919) 249-6448,2009-08-11T00:00:00.000Z,Restaurant,-78.8723856825104,35.7437447665969,M
2581,04092015508,THAI`S NOODLE,2101 GRACE PARK DR ,,MORRISVILLE,NC,27560,(919) 481-3038,2009-10-29T00:00:00.000Z,Restaurant,-78.8465232589185,35.8211126241306,M
2582,04092011179,RED DRAGON CHINESE RESTAURANT,2513 FAIRVIEW RD,,RALEIGH,NC,27608,(919) 782-1102,1992-10-08T00:00:00.000Z,Restaurant,-78.6546108444793,35.8092092831769,M
2583,04092011923,"Pauls Cash Grocery &amp;Services",7301 POOLE RD,,RALEIGH,NC,27610-9366,(919) 266-2624,1996-08-28T00:00:00.000Z,Restaurant,-78.5153848516212,35.7573379129812,M
2584,04092021838,EARTH FARE #145 PRODUCE,951 MORRISVILLE PKWY.,,MORRISVILLE,NC,27560,(919) 388-2389,2015-03-23T00:00:00.000Z,Food Stand,-78.8171951903162,35.8093789145399,M
2585,04092016918,WENDELL FALLS GROUNDS CAFE,320 VINTAGE POINT LN ,,WENDELL,NC,27591,(919) 374-7227,2015-05-11T00:00:00.000Z,Restaurant,-78.4287720243158,35.7712209162797,M
2586,04092030286,JESSICA'S (WCID #540),336 TRYON RD ,,RALEIGH,NC,27603,(919) 274-7252,2015-09-21T00:00:00.000Z,Mobile Food Units,-78.649685919842,35.7316456153979,M
2587,04092021571,SAM`S CLUB #6668 DELI,1101 SHILOH GLENN DR ,,MORRISVILLE,NC,27560,(919) 474-5440,2009-06-09T00:00:00.000Z,Food Stand,-78.8433321446262,35.8665390329389,M
2588,04092017226,RED ROBIN #688,10 CABELA DR ,,GARNER,NC,27529,(919) 444-2142,2016-05-04T00:00:00.000Z,Restaurant,-78.5861241714189,35.6974384185638,M
2589,04092017284,WENDY'S #6304,1809 N HARRISON AVE ,,CARY,NC,27513,(919) 677-9002,2016-08-15T00:00:00.000Z,Restaurant,-78.7679561982673,35.8305940566675,M
2590,04092016337,THE CARY PUB,6454  TRYON  RD ,,CARY,NC,27518,(919) 859-1070,2013-01-18T00:00:00.000Z,Restaurant,-78.7615544089434,35.7455993847078,M
2591,04092016243,SNACK SHOP,4101 HWY 55 ,,CARY,NC,27519,(919) 380-8403,2012-09-12T00:00:00.000Z,Restaurant,0,0,U
2592,04092016791,HOLLY HILL CHILDREN'S HOSPITAL DINING,201 MICHAEL J. SMITH LANE,,RALEIGH,NC,27610,(919) 250-7000,2014-10-22T00:00:00.000Z,Restaurant,-78.578385493205,35.7791288805392,M
2593,04092016804,"THE GARDEN GRILLE &amp; BAR",1500 RDU CENTER DR,,MORRISVILLE,NC,27560-8278,(919) 840-8088,2014-11-17T00:00:00.000Z,Restaurant,-78.796107339239,35.8511063397151,M
2594,04092016860,CHICK-N-QUE,420 S. MAIN ST.,,ROLESVILLE,NC,27571,,2015-01-05T00:00:00.000Z,Restaurant,-78.4680669666712,35.9173211767545,M
2595,04092015407,JASON`S PIZZA,726 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 523-8661,2009-06-03T00:00:00.000Z,Restaurant,-78.7893782666303,35.5907563541676,M
2596,04092017333,OVATION CINEMA GRILL,320 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 285-0580,2016-09-29T00:00:00.000Z,Restaurant,-78.8437091392772,35.6669572261827,M
2597,04092021982,SANGAM CAFE,10300 CHAPEL HILL RD ,SUITE 600/700,MORRISVILLE,NC,27560,(919) 460-4300,2016-09-30T00:00:00.000Z,Food Stand,-78.827156676126,35.8326430282293,M
2598,04092040337,"EL TACO CARTEL, LLC (WCID #519)",555-110 FAYETTEVILLE ST ,,RALEIGH,NC,27601,(919) 412-3891,2016-06-13T00:00:00.000Z,Pushcarts,0,0,U
2599,04092017256,DALAT ASIA GRANDMA'S KITCHEN,2109-110 AVENT FERRY  RD ,,RALEIGH,NC,27606,(919) 832-7449,2016-07-07T00:00:00.000Z,Restaurant,0,0,U
2600,04092016783,PHO 919 VIETNAMESE CUISINE,3504 DAVIS DRIVE,,MORRISVILLE,NC,27560,(919) 377-0318,2014-10-09T00:00:00.000Z,Restaurant,-78.8457619336005,35.818120767085,M
2601,04092016808,HARRIS TEETER #257 STARBUCKS,2080 KILDAIRE FARM ROAD,,CARY,NC,27518,(919) 233-9483,2014-11-10T00:00:00.000Z,Restaurant,-78.7806870612155,35.7356746138576,M
2602,04092016823,THE BLISTERED PIG SMOKEHOUSE,225 N. SALEM STREET,SUITE 127,APEX,NC,27502,(919) 446-3366,2014-12-05T00:00:00.000Z,Restaurant,-78.8508764095342,35.7326317139295,M
2603,04092017335,NEW CHINA CHEF,1769 W WILLIAMS ST ,,APEX,NC,27523-9315,(919) 363-8885,2016-10-04T00:00:00.000Z,Restaurant,-78.8777070098918,35.7596493464544,M
2604,04092017198,THE FORKS CAFETERIA AND CATERING,339 S BROOKS ST ,,WAKE FOREST,NC,27587-2901,(919) 556-6544,2016-04-18T00:00:00.000Z,Restaurant,-78.5089333282335,35.9755210552706,M
2605,04092021809,LITTLE CAESARS,3420 TEN TEN ROAD,SUITE 308,CARY,NC,27518,(919) 387-7960,2014-08-04T00:00:00.000Z,Food Stand,-78.7927841817317,35.7018910697627,M
2606,04092016731,Tasty 8's,121 Fayetteville Street,,RALEIGH,NC,27603,(919) 307-8558,2014-08-14T00:00:00.000Z,Restaurant,-78.6386612875175,35.7788876177675,M
2607,04092015631,THE BRUNCH BOX,10970 CHAPEL HILL  RD ,,MORRISVILLE,NC,27560,(919) 380-7276,2010-05-11T00:00:00.000Z,Restaurant,-78.8408127584166,35.8562024495967,M
2608,04092016210,GARNER RD STOP N GO,2121 GARNER RD ,,RALEIGH,NC,27610,(919) 412-9458,2012-06-25T00:00:00.000Z,Restaurant,-78.6308023764181,35.7516862544288,M
2609,04092016223,MCDONALDS #35357,1001 FORESTVILLE  RD ,,WAKE FOREST,NC,27587,(919) 554-8094,2012-07-11T00:00:00.000Z,Restaurant,-78.5062284199079,35.9449086453375,M
2610,04092017339,CAFE LUCARNE,309 BLAKE ST ,,RALEIGH,NC,27601,(919) 803-7475,2016-10-14T00:00:00.000Z,Restaurant,-78.6355994345564,35.7764684060419,M
2611,04092017442,PNC CLUB 204-A,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607,(919) 861-2300,2016-09-28T00:00:00.000Z,Restaurant,-78.7229362924689,35.8032418948571,M
2612,04092017469,TARGET CAFE #2721,3001 MARKET CENTER DR ,,MORRISVILLE,NC,27560,(919) 379-2180,2016-12-02T00:00:00.000Z,Restaurant,-78.8158357946781,35.8056209510383,M
2613,04092015611,WAFFLE HOUSE #351,1724 WALNUT ST ,,CARY,NC,27511,(919) 467-5950,2010-04-28T00:00:00.000Z,Restaurant,-78.7467945956458,35.762604817169,M
2614,04092015667,PATTI`S CAFE,8300 HEALTH PARK  ,STE 101,RALEIGH,NC,27615,(919) 671-0769,2010-07-02T00:00:00.000Z,Restaurant,-78.6591052973367,35.8959170090463,M
2615,04092030310,SPANGLISH (WCID #566),315 S BLOODWORTH ST ,,RALEIGH,NC,27601,,2016-07-22T00:00:00.000Z,Mobile Food Units,-78.6331258435428,35.7759971241146,M
2616,04092016294,Crabtree Beer Garden,4325 GLENWOOD AVE ,STE 1040,RALEIGH,NC,27617,(919) 322-2237,2012-10-29T00:00:00.000Z,Restaurant,-78.6818448283049,35.8418381451242,T
2617,04092016865,CROSSTOWN PUB,140 E. CHATHAM STREET,,CARY,NC,27511,(919) 650-2853,2015-01-29T00:00:00.000Z,Restaurant,-78.779812776469,35.7871149028677,M
2618,04092017461,AMORINO GELATO,137 E DAVIE ST ,,RALEIGH,NC,27601,(919) 239-4411,2016-11-15T00:00:00.000Z,Restaurant,-78.637532243699,35.7758360516791,M
2619,04092016319,GREEK FIESTA,9660 FALLS OF NEUSE RD ,STE 133,RALEIGH,NC,27615,(919) 848-8666,2012-12-07T00:00:00.000Z,Restaurant,-78.6001515479242,35.9052289376855,M
2620,04092017202,NOODLE BLVD.,919 N HARRISON AVE ,,CARY,NC,27513,(919) 678-1199,2016-04-11T00:00:00.000Z,Restaurant,-78.7834020311363,35.8006808499021,M
2621,04092016991,PIEZANO PIZZA,252 SOUTHTOWN CIR ,,ROLESVILLE,NC,27571,(919) 554-8881,2015-08-06T00:00:00.000Z,Restaurant,-78.4703956889722,35.9164837681028,M
2622,04092021880,FOOD LION #341 PRODUCE,114 WAKELON ST ,,ZEBULON,NC,27597,(919) 269-6122,2015-09-16T00:00:00.000Z,Food Stand,-78.3185838149664,35.8322881155195,M
2623,04092015453,"HIBACHI GRILL &amp; SUPREME BUFFET",3131 CAPITAL BLVD ,,RALEIGH,NC,27604,(919) 878-5888,2009-08-20T00:00:00.000Z,Restaurant,-78.5904445140489,35.823145316214,M
2624,04092015590,ARCHIBALD`S TAVERN,5160 SUNSET LAKE RD ,,RALEIGH,NC,27539,(919) 363-2378,2010-03-25T00:00:00.000Z,Restaurant,-78.7991050488222,35.6677459574571,M
2625,04092021709,LITTLE CAESARS #4,3231 AVENT FERRY RD ,,RALEIGH,NC,27606,(919) 859-4100,2012-06-08T00:00:00.000Z,Food Stand,-78.6956560669635,35.766738834199,M
2626,04092021888,LOWES FOODS #191 BEEF SHOP,9600 STRICKLAND RD ,,RALEIGH,NC,27615,(919) 847-5661,2015-10-02T00:00:00.000Z,Food Stand,-78.6556829143406,35.9027744847543,M
2627,04092017041,FIREHOUSE SUBS #1138,4111 ED DR ,,RALEIGH,NC,27612,(919) 783-7102,2015-09-22T00:00:00.000Z,Restaurant,-78.7045827391062,35.8255852251351,M
2628,04092017039,BISTRO IN THE PARK,201 HARRISON OAKS BLVD,,CARY,NC,27513-5544,(919) 677-1840,2015-11-12T00:00:00.000Z,Restaurant,-78.7713894359205,35.8330125728179,M
2629,04092017085,VITA VITE,313 W HARGETT ST ,,RALEIGH,NC,27601,(919) 803-3156,2015-11-13T00:00:00.000Z,Restaurant,-78.6442420422705,35.7782074534507,M
2630,04092016333,BAD DADDY'S BURGER BAR,111 SEABOARD AVE ,,RALEIGH,NC,27604,(919) 839-2235,2012-12-27T00:00:00.000Z,Restaurant,-78.6401678537676,35.7886077730275,M
2631,04092016186,BACK 9 PUB,4220 NW CARY PKY ,,CARY,NC,27513-8411,(919) 462-3550,2012-05-25T00:00:00.000Z,Restaurant,-78.8270574880604,35.7908504470431,M
2632,04092017291,WENDY'S 6305,1213 NW MAYNARD RD ,,CARY,NC,27513-8720,(919) 468-0925,2016-08-16T00:00:00.000Z,Restaurant,-78.8106685577503,35.7845667714893,M
2633,04092017293,"BREWERKS CAFE &amp; BAKERY",701 E LANE ST ,,RALEIGH,NC,27601,(984) 269-5982,2016-08-10T00:00:00.000Z,Restaurant,-78.6291386163155,35.7836814345811,M
2634,04092017270,WENDY'S #6332,1150 EDWARDS MILL RD ,,RALEIGH,NC,27607-3876,(919) 854-4491,2016-08-25T00:00:00.000Z,Restaurant,-78.7265890248483,35.7983381202933,M
2635,04092015676,ROADRUNNERS PIZZA,8420-120 LOUISBURG RD ,,RALEIGH,NC,27616,(919) 266-7606,2010-07-23T00:00:00.000Z,Restaurant,-78.5109274032146,35.8941333940226,M
2636,04092021832,HARRIS TEETER #319 DELI,2051 W. MILLBROOK ROAD,,RALEIGH,NC,27612,(919) 787-3048,2015-02-13T00:00:00.000Z,Food Stand,-78.6797139243176,35.8573724741245,M
2637,04092110484,HERITAGE HIGH SCHOOL CAFETERIA,1150 FORESTVILLE RD ,,WAKE FOREST,NC,27587,(919) 554-8461,2009-08-17T00:00:00.000Z,Public School Lunchrooms,-78.5110021579359,35.9401438810198,M
2638,04092016902,BRAVOS PIZZERIA,9 N MAIN ST ,,WENDELL,NC,27591,(919) 365-6065,2015-03-18T00:00:00.000Z,Restaurant,-78.3702073645529,35.7812960171097,M
2639,04092017449,THAIPHOON BISTRO,"301 S GLENWOOD AVE, STE. 190",,RALEIGH,NC,27603,(919) 720-4034,2016-11-02T00:00:00.000Z,Restaurant,-78.647455672239,35.7841908782215,M
2640,04092017489,J. ALEXANDER'S,4600 CRABTREE VALLEY AVE ,,RALEIGH,NC,27612,(984) 200-4493,2016-12-07T00:00:00.000Z,Restaurant,-78.6845030829661,35.8404656251002,M
2641,04092021977,SPEEDWAY #6962,4020 JONES SAUSAGE RD ,,GARNER,NC,27529,(919) 662-4020,2016-09-07T00:00:00.000Z,Food Stand,-78.5812402272983,35.7257840882844,M
2642,04092016220,ANOTHER BROKEN EGG,1211 MARKET CENTER  DR ,,MORRISVILLE,NC,27560,(919) 465-1079,2012-07-05T00:00:00.000Z,Restaurant,-78.8147794128375,35.8080269037471,M
2643,04092017036,HWY 55 OF APEX,802 PERRY RD ,,APEX,NC,27502,(919) 303-3533,2015-10-19T00:00:00.000Z,Restaurant,-78.8446069571201,35.7208474062322,M
2644,04092021890,FOOD LION #1496 PRODUCE,1777 W WILLIAMS ST ,,APEX,NC,27502,(919) 362-1986,2015-10-09T00:00:00.000Z,Food Stand,-78.8777070098918,35.7596493464544,M
2645,04092017042,BELGIAN CAFE,1232 W WILLIAMS ST ,,APEX,NC,27502,(919) 372-5128,2015-09-24T00:00:00.000Z,Restaurant,-78.8726096912922,35.7461777761419,M
2646,04092017075,TAPLINE GROWLER,1110 KENTWORTH DR ,,HOLLY SPRINGS,NC,27540,(919) 762-7329,2015-11-03T00:00:00.000Z,Restaurant,-78.8299761003501,35.6377161058875,M
2647,04092021912,FOOD LION #1079 PRODUCE,5621 LOUISBURG RD ,,RALEIGH,NC,27616,(919) 981-0402,2015-11-18T00:00:00.000Z,Food Stand,-78.5579688711907,35.854599719428,M
2648,04092017300,WENDY'S #6324,4023 Davis DR ,,MORRISVILLE,NC,27560,(919) 467-3966,2016-08-29T00:00:00.000Z,Restaurant,-78.857016016068,35.8381501479354,M
2649,04092014619,New China Restaurant,949 N Harrison AVE,,CARY,NC,27513,(919) 380-9382,2006-06-28T00:00:00.000Z,Restaurant,-78.7845170876861,35.8014351732865,M
2650,04092021878,FOOD LION #247 PRODUCE,4510 CAPITAL BLVD ,,RALEIGH,NC,28145,(919) 876-8126,2015-09-18T00:00:00.000Z,Food Stand,-78.5789660357019,35.8457136651924,M
2651,04092021877,FOOD LION #1557 PRODUCE,4827 GROVE BARTON RD ,,RALEIGH,NC,27613,(919) 781-4437,2015-09-17T00:00:00.000Z,Food Stand,-78.7186632212809,35.8691939967037,M
2652,04092021477,Lowes Foods #226 Deli,8440 louisburg rd,,RALEIGH,NC,27616,(919) 266-1031,2007-09-14T00:00:00.000Z,Food Stand,-78.509309917529,35.8935938296515,M
2653,04092016897,FIVE GUYS 1710,1121 PARKSIDE MAIN ST.,,CARY,NC,27519,(919) 380-0450,2015-03-25T00:00:00.000Z,Restaurant,-78.8892943356923,35.8483623790764,M
2654,04092016901,THE LODGE AT WAKE FOREST #5647,1151 S Main ST ,,WAKE FOREST,NC,27587,(919) 554-8768,2015-04-08T00:00:00.000Z,Restaurant,-78.5170663916306,35.9643403253084,M
2655,04092015913,SAS BUILDING C CAFE,820 SAS CAMPUS DR ,,CARY,NC,27513,(919) 531-8651,2011-03-16T00:00:00.000Z,Restaurant,-78.7512207096727,35.8175042429808,M
2656,04092016244,PARADISE INDIA CUISINE,10255 CHAPEL HILL RD ,STE 400,MORRISVILLE,NC,27560,(919) 481-6881,2012-09-12T00:00:00.000Z,Restaurant,-78.8278800301883,35.8301257361796,M
2657,04092017321,WENDY'S #6339,2091 S MAIN ST ,,WAKE FOREST,NC,27587,,2016-09-13T00:00:00.000Z,Restaurant,0,0,U
2658,04092015643,CHAR-GRILL OF GARNER,1155 TIMBER  DR E ,,GARNER,NC,27529,(919) 662-4290,2010-06-02T00:00:00.000Z,Restaurant,-78.5770389756371,35.6890598952369,T
2659,04092015371,"SPIRITS PUB &amp; GRUB",701 E CHATHAM ST ,,CARY,NC,27511,(919) 462-7001,2009-04-07T00:00:00.000Z,Restaurant,-78.7653139806922,35.7921631503336,M
2660,04092015372,Deja Brew,5001 FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 239-4612,2009-04-11T00:00:00.000Z,Restaurant,-78.6155752633186,35.8497829383169,M
2661,04092015698,Hibachi China Buffet,111 Shannon Oaks  Circle,,CARY,NC,27511,(919) 388-1686,2010-08-16T00:00:00.000Z,Restaurant,-78.7839641192424,35.7599913918153,M
2662,04092040335,WICKED LINKS #5 (WCID #567),1101 BEAVER CREEK COMMONS DR ,,APEX,NC,27502,(919) 855-8548,2015-12-07T00:00:00.000Z,Pushcarts,-78.8754666096948,35.7447171759061,M
2663,04092017106,DUNKIN DONUTS #337301,4415 FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 876-9901,2015-12-11T00:00:00.000Z,Restaurant,-78.6126251939892,35.8417621708473,M
2664,04092017116,MUM'S JAMAICAN RESTAURANT,3901-101 CAPITAL BLVD ,,RALEIGH,NC,27604,(919) 615-2332,2015-12-14T00:00:00.000Z,Restaurant,-78.5829591265086,35.8346497344553,M
2665,04092015654,Craft Public House,1040 TRYON VILLAGE DR ,STE 601,CARY,NC,27511,(919) 851-9173,2010-05-04T00:00:00.000Z,Restaurant,-78.7446903404306,35.746312594634,M
2666,04092014640,Bojangles#37,1000 Claren CIR,,MORRISVILLE,NC,27560,(919) 460-7171,2006-07-06T00:00:00.000Z,Restaurant,-78.8237394637796,35.8557308282943,M
2667,04092016170,SUGARLAND,2031 CAMERON ST ,,RALEIGH,NC,27605,(919) 835-2100,2012-04-12T00:00:00.000Z,Restaurant,-78.660257343046,35.7899672953823,M
2668,04092015116,Greek Fiesta,3904 Western BLVD ,,RALEIGH,NC,27606,(919) 833-0100,2008-04-16T00:00:00.000Z,Restaurant,-78.6904345120365,35.7850912730636,M
2669,04092015115,Super Wok,1401-L SE Maynard RD ,,CARY,NC,27511,(919) 388-8338,2008-04-23T00:00:00.000Z,Restaurant,-78.7638191688725,35.7892303349324,M
2670,04092015619,RAINBOW KING,12520 CAPITAL BLVD ,,WAKE FOREST,NC,27587,(919) 554-8888,2010-04-26T00:00:00.000Z,Restaurant,-78.532704387527,35.9859361267606,M
2671,04092015088,BRUEGGERS BAGELS #24,6274 GLENWOOD AVE ,STE 100,RALEIGH,NC,27612,(919) 881-2626,2008-03-28T00:00:00.000Z,Restaurant,-78.7035965536337,35.8586003021302,M
2672,04092030180,A TASTE OF NEW YORK #3 ( WCID # 366 ),201 S West ST ,,RALEIGH,NC,27603,(919) 345-8138,2007-10-19T00:00:00.000Z,Mobile Food Units,-78.645964183164,35.7784628147075,M
